2025-10-23 07:49:33 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 启动 AI 语音助手
2025-10-23 08:15:05 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:15:10 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 08:15:10 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 08:15:10 | ai_assistant | INFO     | main.py:101 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 08:15:10 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:15:10 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:15:10 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:15:15 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 08:15:15 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 08:15:16 | ai_assistant | INFO     | main.py:101 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 08:15:16 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:15:16 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:15:16 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:15:20 | ai_assistant | INFO     | voice_recognizer.py:153 | listen_and_recognize() | 🎯 识别结果: '碰'
2025-10-23 08:15:20 | ai_assistant | INFO     | main.py:104 | handle_single_interaction() | 🗣️ 用户说: '碰'
2025-10-23 08:15:20 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理语音指令
2025-10-23 08:15:25 | ai_assistant | WARNING  | qwen_assistant.py:185 | _validate_plan_structure() | execution_plan 必须是非空数组
2025-10-23 08:15:25 | ai_assistant | INFO     | system_controller.py:538 | execute_from_ai_decision() | 🚀 正在执行: _speak_response({'message': '{\n  "intent": "chat",\n  "task_type": "respond_to_inquiry",\n  "execution_plan": [],\n  "response_to_user": "您是想表达“碰”一下吗？可以具体说说您的需求哦。",\n  "requires_confirmation": false,\n  "mode": "parallel"\n}'})
2025-10-23 08:15:25 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 语音回复用户
2025-10-23 08:15:25 | ai_assistant | INFO     | system_controller.py:60 | _speak_response() | 📢 播报: {
  "intent": "chat",
  "task_type": "respond_to_inquiry",
  "execution_plan": [],
  "response_to_user": "您是想表达“碰”一下吗？可以具体说说您的需求哦。",
  "requires_confirmation": false,
  "mode": "parallel"
}
2025-10-23 08:15:25 | ai_assistant | INFO     | main.py:114 | handle_single_interaction() | ✅ 操作成功: _speak_response -> 语音已播放
2025-10-23 08:15:25 | ai_assistant | INFO     | main.py:121 | handle_single_interaction() | 🤖 回复: 语音已播放
2025-10-23 08:15:25 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:15:25 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:15:25 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:15:31 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 08:15:31 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 08:15:31 | ai_assistant | INFO     | main.py:101 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 08:15:31 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:15:31 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:15:31 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:15:36 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 08:15:36 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 08:15:36 | ai_assistant | INFO     | main.py:101 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 08:15:37 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:15:37 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:15:37 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:15:42 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 08:15:42 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 08:15:42 | ai_assistant | INFO     | main.py:101 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 08:15:42 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:15:42 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:15:42 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:15:47 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 08:15:47 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 08:15:47 | ai_assistant | INFO     | main.py:101 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 08:15:48 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:15:48 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:15:48 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:15:54 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 启动 AI 语音助手
2025-10-23 08:15:54 | ai_assistant | INFO     | main.py:127 | main() | 🚀 正在启动 AI 语音助手系统...
2025-10-23 08:15:54 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 初始化语音识别模块
2025-10-23 08:15:54 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 加载 Vosk 离线模型
2025-10-23 08:15:54 | ai_assistant | INFO     | voice_recognizer.py:54 | _load_model() | 📦 正在加载模型: ./vosk-model-small-cn-0.22
2025-10-23 08:15:54 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 初始化音频系统
2025-10-23 08:15:54 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 初始化 AI 助手模块
2025-10-23 08:15:54 | ai_assistant | INFO     | qwen_assistant.py:28 | __init__() | ✅ QWENAssistant 初始化完成，使用模型: qwen-plus
2025-10-23 08:15:54 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 初始化文本转语音模块
2025-10-23 08:15:55 | ai_assistant | INFO     | text_to_speech.py:38 | _initialize_engine() | ✅ TTS 引擎初始化成功
2025-10-23 08:15:55 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 初始化动作执行器
2025-10-23 08:15:55 | ai_assistant | INFO     | text_to_speech.py:38 | _initialize_engine() | ✅ TTS 引擎初始化成功
2025-10-23 08:15:55 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 初始化音乐播放器
2025-10-23 08:15:55 | ai_assistant | INFO     | system_controller.py:73 | _init_music_player() | ✅ 音乐播放器初始化成功
2025-10-23 08:15:55 | ai_assistant | INFO     | system_controller.py:435 | __init__() | 🔧 任务编排器已加载 12 个可调用函数
2025-10-23 08:15:55 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:15:55 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:15:55 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:15:59 | ai_assistant | INFO     | voice_recognizer.py:153 | listen_and_recognize() | 🎯 识别结果: '播放 音乐'
2025-10-23 08:15:59 | ai_assistant | INFO     | main.py:104 | handle_single_interaction() | 🗣️ 用户说: '播放 音乐'
2025-10-23 08:15:59 | ai_assistant | INFO     | qwen_assistant.py:28 | __init__() | ✅ QWENAssistant 初始化完成，使用模型: qwen-plus
2025-10-23 08:15:59 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理语音指令
2025-10-23 08:16:02 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行多任务计划
2025-10-23 08:16:02 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 播放音乐
2025-10-23 08:16:02 | ai_assistant | INFO     | system_controller.py:121 | stop_music() | ⏹️ 音乐已停止
2025-10-23 08:16:02 | ai_assistant | INFO     | system_controller.py:105 | play_music() | 🎶 正在播放: Aimer - Brave Shine.mp3
2025-10-23 08:16:02 | ai_assistant | INFO     | main.py:114 | handle_single_interaction() | ✅ 操作成功: task_plan -> 正在播放音乐。 🎶 正在播放: Aimer - Brave Shine.mp3
2025-10-23 08:16:02 | ai_assistant | INFO     | main.py:121 | handle_single_interaction() | 🤖 回复: 正在播放音乐。 🎶 正在播放: Aimer - Brave Shine.mp3
2025-10-23 08:16:03 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:16:03 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:16:03 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:16:08 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 08:16:08 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 08:16:08 | ai_assistant | INFO     | main.py:101 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 08:16:08 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:16:08 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:16:08 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:16:11 | ai_assistant | INFO     | voice_recognizer.py:153 | listen_and_recognize() | 🎯 识别结果: '打开 文本'
2025-10-23 08:16:11 | ai_assistant | INFO     | main.py:104 | handle_single_interaction() | 🗣️ 用户说: '打开 文本'
2025-10-23 08:16:11 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理语音指令
2025-10-23 08:16:14 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行多任务计划
2025-10-23 08:16:14 | ai_assistant | WARNING  | system_controller.py:192 | _run() | 🚫 不支持的应用: 文本。支持的应用有：浏览器、记事本、计算器、终端、文件管理器等。
2025-10-23 08:16:14 | ai_assistant | INFO     | main.py:114 | handle_single_interaction() | ✅ 操作成功: task_plan -> 正在打开文本应用。 正在尝试打开文本...
2025-10-23 08:16:14 | ai_assistant | INFO     | main.py:121 | handle_single_interaction() | 🤖 回复: 正在打开文本应用。 正在尝试打开文本...
2025-10-23 08:16:15 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:16:15 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:16:15 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:16:20 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 08:16:20 | ai_assistant | INFO     | main.py:101 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 08:16:20 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:16:20 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:16:20 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:16:24 | ai_assistant | INFO     | voice_recognizer.py:153 | listen_and_recognize() | 🎯 识别结果: '打开 浏览器'
2025-10-23 08:16:24 | ai_assistant | INFO     | main.py:104 | handle_single_interaction() | 🗣️ 用户说: '打开 浏览器'
2025-10-23 08:16:24 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理语音指令
2025-10-23 08:16:26 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行多任务计划
2025-10-23 08:16:26 | ai_assistant | INFO     | main.py:114 | handle_single_interaction() | ✅ 操作成功: task_plan -> 正在打开浏览器。 正在尝试打开浏览器...
2025-10-23 08:16:26 | ai_assistant | INFO     | main.py:121 | handle_single_interaction() | 🤖 回复: 正在打开浏览器。 正在尝试打开浏览器...
2025-10-23 08:16:26 | ai_assistant | INFO     | system_controller.py:422 | _get_browser_command() | 🌐 已使用默认浏览器打开: https://www.baidu.com
2025-10-23 08:16:26 | ai_assistant | INFO     | system_controller.py:199 | _run() | 🌐 正在打开浏览器访问: https://www.baidu.com
2025-10-23 08:16:27 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:16:27 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:16:27 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:16:32 | ai_assistant | INFO     | voice_recognizer.py:148 | listen_and_recognize() | 💤 超时未检测到语音输入
2025-10-23 08:16:32 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 08:16:32 | ai_assistant | INFO     | main.py:101 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 08:16:32 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:16:32 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:16:32 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:16:37 | ai_assistant | INFO     | voice_recognizer.py:156 | listen_and_recognize() | ❓ 未识别到有效内容
2025-10-23 08:16:37 | ai_assistant | INFO     | main.py:101 | handle_single_interaction() | 🔇 未检测到有效语音
2025-10-23 08:16:38 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理一次语音交互
2025-10-23 08:16:38 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 执行单次语音识别
2025-10-23 08:16:38 | ai_assistant | INFO     | voice_recognizer.py:108 | listen_and_recognize() | 🔊 请说话...
2025-10-23 08:16:41 | ai_assistant | INFO     | voice_recognizer.py:153 | listen_and_recognize() | 🎯 识别结果: '打开 计算机'
2025-10-23 08:16:41 | ai_assistant | INFO     | main.py:104 | handle_single_interaction() | 🗣️ 用户说: '打开 计算机'
2025-10-23 08:16:41 | ai_assistant | INFO     | logger_utils.py:16 | wrapper() | 🔄 开始执行: 处理语音指令
